poiid,poiname,poiname_py,poiname_en,adcode,otype,stype,atype,rank,updatetime,update_flag,max_updatetime,address,address_en,x,y
1009924063,姿如美女子主题俱乐部,ZiRuMeiNvZiZhuTiJuLeBu,,210103,0X7,0xB,0x0,0.5,,1,,教场路8号,,123.444102,41.806463
1009917329,天中艺喷绘(万柳塘路),TianZhongYiPenHui(WanLiuTangLu),,210103,0X7,0x0,0x0,0.5,,1,,万柳塘路53号,,123.474807,41.783632
1009923393,中国福利彩票(天后宫路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,天后宫路26号,,123.448756,41.811071
1009923398,中国体育彩票(二纬路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,二纬路21号,,123.428921,41.802638
1009923818,沈阳国地不动产评估有限公司,ShenYangGuoDiBuDongChanPingGuYouXianGongSi,,210103,0X7,0x7,0x3,0.5,,1,,沈州路181号,,123.439556,41.792849
1009923819,沈河盲人按摩(安顺小区西南),ShenHeMangRenAnMo(AnShunXiaoQuXiNan),,210103,0X7,0xE,0x0,0.5,,1,,文艺路66号,,123.450875,41.778155
1009923831,德高房产,DeGaoFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南顺城路88号,,123.461044,41.793339
1009931081,沈阳茂业百货,Shen Yang Mao Ye Bai Huo,,210103,0X6,0x0,0x0,0.5,,1,,青年大街185号,,123.436153,41.764352
1009907485,英格玛健康美容会馆(商家联盟),Ying Ge Ma Mei Rong Kang Ti Yang Sheng Hui,,210103,0X7,0xB,0x0,0.5,,1,,惠工街41号,,123.435739,41.808059
1009922497,兴盛房产家政,XingShengFangChanJiaZheng,,210103,0X7,0x10,0x0,0.5,,1,,万柳塘路24号,,123.477393,41.785722
1009928273,鑫亿东制冷维修,XinYiDongZhiLengWeiXiu,,210103,0X7,0xC,0x0,0.5,,1,,顺发巷13号,,123.447865,41.780214
1009928440,沈阳市沈河区领航现代办公用品店,ShenYangShiShenHeQuLingHangXianDaiBanGongYongPinDian,,210103,0X6,0x8,0x0,0.5,,1,,中山路312号,,123.436409,41.799915
1009928445,红星鲜花水果,HongXingXianHuaShuiGuo,,210103,0X6,0x2,0x0,0.5,,1,,文化路88号,,123.440768,41.771477
1009928448,意大利凯撒服饰,YiDaLiKaiSaFuShi,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦8层812,,123.4531,41.788242
1009925292,中国移动24小时自助服务厅(辽宁省科技贸易中心北),ZhongGuoYiDong24XiaoShiZiZhuFuWuTing(LiaoNingShengKeJiMaoYiZhongXinBei),,210103,0X7,0x6,0x3,0.5,,1,,青年大街262号,,123.435455,41.781002
1009925308,新大地房产(令闻街),XinDaDiFangChan(LingWenJie),,210103,0X7,0x10,0x0,0.5,,1,,令闻街76号,,123.447371,41.808725
1009931867,凯之星超市,KaiZhiXingChaoShi,,210103,0X6,0x2,0x0,0.5,,1,,北二经街33号,,123.428463,41.797032
1009921415,丰尚庆典,FengShangQingDian,,210103,0X7,0x0,0x0,0.5,,1,,南顺城路64号,,123.455292,41.793261
1009921416,花怡奴专业美发店,HuaYiNuZhuanYeMeiFaDian,,210103,0X7,0xB,0x0,0.5,,1,,乐郊路15号,,123.44979,41.792027
1009927773,好吉喷绘,HaoJiPenHui,,210103,0X7,0x0,0x0,0.5,,1,,南通天街34号,,123.455564,41.78652
1009927781,丽强房产,LiQiangFangChan,,210103,0X7,0x10,0x0,0.5,,1,,顺通路60号,,123.439849,41.785745
1009917856,中天房产(南关路),ZhongTianFangChan(NanGuanLu),,210103,0X7,0x10,0x0,0.5,,1,,南关路29号,,123.447929,41.781344
1009917857,中国体育彩票(北文萃路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,北文萃路12号,,123.439694,41.766142
1009924348,辽宁泛达国际货运代理有限公司,LiaoNingFanDaGuoJiHuoYunDaiLiYouXianGongSi,,210103,0X7,0x5,0x0,0.5,,1,,友好街16号奉天银座B座1901,,123.441627,41.812812
1009920522,中国福利彩票(承德路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,承德路31号,,123.452465,41.795436
1009920523,远景视觉图文,YuanJingShiJiaoTuWen,,210103,0X7,0x0,0x0,0.5,,1,,药王庙路79号,,123.441904,41.79624
1009920527,中国体育彩票(奉天街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,奉天街313号,,123.44061,41.804408
1009917139,金艺廊专业染烫,JinYiLangZhuanYeRanTang,,210103,0X7,0xB,0x0,0.5,,1,,小西路友爱东巷9号,,123.443078,41.799267
1009917565,品味数码图片社,PinWeiShuMaTuPianShe,,210103,0X7,0xD,0x0,0.5,,1,,大南街83号,,123.460008,41.789549
1009919566,韵达快运(天光社区东北),YunDaKuaiYun(TianGuangSheQuDongBei),,210103,0X7,0x5,0x0,0.5,,1,,望云寺路63号,,123.442234,41.797465
1009919568,卓艺美术,ZhuoYiMeiShu,,210103,0X7,0x0,0x0,0.5,,1,,中山路326号,,123.438312,41.800778
1009919570,鑫缘绿色干洗,XinYuanLvSeGanXi,,210103,0X7,0xF,0x0,0.5,,1,,先农坛路十七巷15号,,123.469761,41.7822
1009919998,翰皇擦鞋(热闹路),HanHuangCaXie(ReNaoLu),,210103,0X7,0x0,0x0,0.5,,1,,热闹路40号,,123.444551,41.788306
1009920000,祥和房产(彤利家园北),XiangHeFangChan(TongLiJiaYuanBei),,210103,0X7,0x10,0x0,0.5,,1,,小南街165号,,123.454741,41.784054
1009926062,宫造型,GongZaoXing,,210103,0X7,0xB,0x0,0.5,,1,,团结路62号,,123.446073,41.813232
1009952876,新百利办公家私,XinBaiLiBanGongJiaSi,,210103,0X6,0x6,0x1,0.5,,1,,十三纬路70号顺翔园大厦,,123.428626,41.786352
1009959440,星际牌涂料,XingJiPaiTuLiao,,210103,0X6,0x6,0x0,0.5,,1,,北顺城路11号,,123.450367,41.804735
1009941002,薇奇时尚品牌服饰折扣店,WeiQiShiShangPinPaiFuShiZheKouDian,,210103,0X6,0xB,0x0,0.5,,1,,长青街63号,,123.476449,41.779666
1009941007,古歌品牌服饰折扣店(文艺花园西北),GuGePinPaiFuShiZheKouDian(WenYiHuaYuanXiBei),,210103,0X6,0xB,0x0,0.5,,1,,文艺路76号,,123.451722,41.778129
1009957657,通力洗澡巾,TongLiXiZaoJin,,210103,0X6,0x0,0x0,0.5,,1,,五爱市场南区购物城18号,,123.449869,41.785676
1009957661,增得利综合商店,ZengDeLiZongHeShangDian,,210103,0X6,0x6,0x3,0.5,,1,,广昌路40号,,123.440946,41.790979
1009936461,德利通讯,DeLiTongXun,,210103,0X6,0x3,0x5,0.5,,1,,先农坛路21号,,123.471155,41.783192
1009942513,兴达粮油,XingDaLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,东顺城街152号,,123.463543,41.793376
1009942521,佳佳食杂店(沈阳市城市管理行政执法局沈河分局东),JiaJiaShiZaDian(ShenYangShiChengShiGuanLiHangZhengZhiFaJuShenHeFenJuDong),,210103,0X6,0x2,0x0,0.5,,1,,热闹路143号,,123.461098,41.786526
1009942941,沈阳市富贵天印刷物资销售中心,ShenYangShiFuGuiTianYinShuaWuZiXiaoShouZhongXin,,210103,0X6,0xC,0x0,0.5,,1,,令闻街35-1号1,,123.447235,41.806647
1009961330,新兴丰食杂店,XinXingFengShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,太清宫街147号,,123.447323,41.79352
1009961344,办公用品商行,BanGongYongPinShangHang,,210103,0X6,0x8,0x0,0.5,,1,,二纬路29号,,123.431212,41.802014
1009961377,佐客(北中街路),ZuoKe(BeiZhongJieLu),,210103,0X6,0x2,0x0,0.5,,1,,北中街路133号,,123.459828,41.803114
1009939307,自由基地休闲服饰,ZiYouJiDiXiuXianFuShi,,210103,0X6,0xB,0x0,0.5,,1,,小南街70甲1号圣旦尼大厦7层,,123.453479,41.788675
1009955529,沈阳摩擦片厂销售处,ShenYangMoCaPianChangXiaoShouChu,,210103,0X6,0xC,0x0,0.5,,1,,北热闹路17号,,123.435926,41.78812
1009946215,福旺日杂,FuWangRiZa,,210103,0X6,0x2,0x0,0.5,,1,,杏林街25号,,123.436658,41.795271
1009952304,凯慕狮羽绒服,KaiMuShiYuRongFu,,210103,0X6,0xB,0x0,0.5,,1,,金觉寺街38号,,123.463719,41.790929
1009958488,沈阳虹桥油品有限公司特油部,ShenYangHongQiaoYouPinYouXianGongSiTeYouBu,,210103,0X6,0xC,0x0,0.5,,1,,文化路90号,,123.453466,41.77113
1009958489,宝石缝纫机沈阳销售服务中心,BaoShiFengRenJiShenYangXiaoShouFuWuZhongXin,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路80号,,123.455204,41.790212
1009941250,皇庆便利店小西店,HuangQingBianLiDianXiaoXiDian,,210103,0X6,0x2,0x0,0.5,,1,,清真路11号,,123.444877,41.803252
1009941251,吉顺便利店,JiShunBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,热闹路104号,,123.458351,41.78852
1009941252,安踏(沈阳市沈河区教育局西),AnTa(ShenYangShiShenHeQuJiaoYuJuXi),,210103,0X6,0x9,0x0,0.5,,1,,热闹路99号,,123.456355,41.787763
1009947728,沈阳瑞富克轴承设备有限公司,ShenYangRuiFuKeZhouChengSheBeiYouXianGongSi,,210103,0X6,0x6,0x3,0.5,,1,,万寿寺街189号,,123.445058,41.795535
1009944086,众之购超市(东纬路),ZhongZhiGouChaoShi(DongWeiLu),,210103,0X6,0x2,0x0,0.5,,1,,南文会街4号,,123.429658,41.789997
1009950147,隆航灯光音响商行,LongHangDengGuangYinXiangShangHang,,210103,0X6,0x3,0x0,0.5,,1,,太清宫街91号,,123.447282,41.796091
1009950566,北京布鞋(惠工街),BeiJingBuXie(HuiGongJie),,210103,0X6,0xB,0x0,0.5,,1,,惠工街23号,,123.435634,41.807779
1009960932,君悦纺织,JunYueFangZhi,,210103,0X6,0x6,0x5,0.5,,1,,小南街43号,,123.454044,41.790426
1009960933,昆仑通讯,KunLunTongXun,,210103,0X6,0x3,0x5,0.5,,1,,沈阳路194号,,123.461533,41.797617
1009934427,鑫旺铝塑白钢铁艺,XinWangLvSuBaiGangTieYi,,210103,0X6,0x6,0x1,0.5,,1,,清真路35号,,123.442619,41.80356
1009935913,奢·爱,SheAi,,210103,0X6,0xB,0x0,0.5,,1,,奉天街63号,,123.442241,41.789866
1009941963,鑫德美美容美发商行,XinDeMeiMeiRongMeiFaShangHang,,210103,0X6,0xC,0x0,0.5,,1,,奉天街17号,,123.444272,41.786248
1009942382,红巾建材,HongJinJianCai,,210103,0X6,0x6,0x3,0.5,,1,,南通天街50号,,123.457459,41.783476
1009942383,四海龙水果商店(天后宫路),SiHaiLongShuiGuoShangDian(TianHouGongLu),,210103,0X6,0x7,0x4,0.5,,1,,天后宫路59号,,123.451778,41.81084
1009948857,红星百货商店,HongXingBaiHuoShangDian,,210103,0X6,0x2,0x0,0.5,,1,,南山东堡路6号,,123.44551,41.814265
1009957962,双力食杂店,ShuangLiShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,会武街35号,,123.426715,41.78925
1009957966,精彩化妆品店,JingCaiHuaZhuangPinDian,,210103,0X6,0xE,0x0,0.5,,1,,莲花街16号,,123.482467,41.786924
1009953589,沈阳富尚阳机械设备有限公司建筑机械分公司,ShenYangFuShangYangJiXieSheBeiYouXianGongSiJianZhuJiXieFenGongSi,,210103,0X6,0xC,0x0,0.5,,1,,小北关街202号巷旁,,123.449536,41.820367
1009953590,天亨自选超市(杏林街),TianHengZiXuanChaoShi(XingLinJie),,210103,0X6,0x2,0x0,0.5,,1,,杏林街11号,,123.436446,41.797275
1009953601,兴顺烟店,XingShunYanDian,,210103,0X6,0xC,0xA,0.5,,1,,中街路淡泊巷32号,,123.450248,41.801676
1009961484,建邦灯光音响,JianBangDengGuangYinXiang,,210103,0X6,0x3,0x0,0.5,,1,,大西路42号,,123.44636,41.796899
1009940336,辽中粮库烧酒厂(桃源社区卫生服务站南),LiaoZhongLiangKuShaoJiuChang(TaoYuanSheQuWeiShengFuWuZhanNan),,210103,0X6,0xC,0xA,0.5,,1,,万寿寺街267号,,123.445276,41.791689
1009940752,宏东便利店,HongDongBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,会武街35号,,123.427034,41.788598
1009938251,沈阳缤纷装制衣厂,ShenYangBinFenZhuangZhiYiChang,,210103,0X6,0xB,0x0,0.5,,1,,十三纬路101号,,123.42786,41.785774
1009938254,宏源粮油,HongYuanLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,南翰林路50号,,123.450247,41.782835
1009915401,百顺百姓浴池,BaiShunBaiXingYuChi,,210103,0X7,0xE,0x0,0.5,,1,,大南街456号,,123.455013,41.774079
1009915406,沈河区天年托运部,ShenHeQuTianNianTuoYunBu,,210103,0X7,0x5,0x0,0.5,,1,,翰林路12号,,123.448778,41.785012
1009945734,政兴平价水果店,ZhengXingPingJiaShuiGuoDian,,210103,0X6,0x7,0x4,0.5,,1,,二纬路21号,,123.428762,41.802688
1009951814,海名琴行,HaiMingQinHang,,210103,0X6,0xC,0x0,0.5,,1,,中街路玉石巷10号113,,123.451185,41.800522
1009952232,聚鑫便利店,JuXinBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,北文萃路10号,,123.438796,41.766482
1009952238,天天好水果(十二纬路),TianTianHaoShuiGuo(ShiErWeiLu),,210103,0X6,0x7,0x4,0.5,,1,,南文会街4号,,123.430047,41.789111
1009949300,保兴便利店,BaoXingBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,天后宫路34号,,123.450524,41.810884
1009955812,奥吉娜润滑油,AoJiNaRunHuaYou,,210103,0X6,0xC,0x0,0.5,,1,,望云寺路97号,,123.438517,41.798575
1009938645,宏运来铝塑铁艺白钢,HongYunLaiLvSuTieYiBaiGang,,210103,0X6,0x6,0x3,0.5,,1,,南通天街48号,,123.455752,41.784361
1009945099,嘉诚洗浴用品商行,JiaChengXiYuYongPinShangHang,,210103,0X6,0x0,0x0,0.5,,1,,五爱市场南区购物城15-16号,,123.449928,41.785661
1009945103,亚萍化妆品店,YaPingHuaZhuangPinDian,,210103,0X6,0xE,0x0,0.5,,1,,北文萃路14号,,123.441165,41.766413
1009951609,每之购便利店(凯旋社区卫生服务站东南),MeiZhiGouBianLiDian(KaiXuanSheQuWeiShengFuWuZhanDongNan),,210103,0X6,0x2,0x0,0.5,,1,,小北关街202号巷旁,,123.450941,41.820529
1009939695,信望爱缝纫设备商行,XinWangAiFengRenSheBeiShangHang,,210103,0X6,0xC,0x0,0.5,,1,,小南街253号,,123.450425,41.779731
1009940106,君奴,JunNu,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦9层919-921,,123.4531,41.788242
1009940107,南山呢绒服饰,NanShanNeRongFuShi,,210103,0X6,0xB,0x0,0.5,,1,,朝阳街127号,,123.460355,41.796342
1009959013,卷烟诚信店,JuanYanChengXinDian,,210103,0X6,0xC,0xA,0.5,,1,,热闹路88号,,123.456439,41.788233
1009959017,沈河区新凤鸽自行车商行,ShenHeQuXinFengGeZiHangCheShangHang,,210103,0X6,0xC,0x8,0.5,,1,,热闹路40号,,123.444506,41.788298
1009959049,铁厦建材(北热闹路),TieShaJianCai(BeiReNaoLu),,210103,0X6,0x6,0x3,0.5,,1,,北热闹路54号,,123.437383,41.788504
1009922854,首信房产,ShouXinFangChan,,210103,0X7,0x10,0x0,0.5,,1,,热闹路1号,,123.436039,41.786856
1009956674,利民食杂店(北一经街),LiMinShiZaDian(BeiYiJingJie),,210103,0X6,0x2,0x0,0.5,,1,,北一经街47号,,123.430243,41.79452
1009944296,威尼诗女裤,WeiNiShiNvKu,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦7层702,,123.4531,41.788242
1009916733,小赫修鞋店,XiaoHeXiuXieDian,,210103,0X7,0x0,0x0,0.5,,1,,小南街224号,,123.449936,41.778297
1009916734,中国福利彩票(药王庙路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,药王庙路13号,,123.436621,41.796905
1009917172,中国体育彩票(山东堡路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,山东堡路62号,,123.445558,41.816176
1009917173,好佳房产,HaoJiaFangChan,,210103,0X7,0x10,0x0,0.5,,1,,广昌路73号,,123.44306,41.790777
1009950970,雪雅服饰,XueYaFuShi,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦11层1110,,123.4531,41.788242
1009950972,沈河区博瑞兴五金建材商店,ShenHeQuBoRuiXingWuJinJianCaiShangDian,,210103,0X6,0x6,0x3,0.5,,1,,万柳塘路24号,,123.477715,41.785772
1009957065,奇运杂货店,QiYunZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,青年大街232号,,123.434503,41.786053
1009942350,潮流前线,ChaoLiuQianXian,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦4层401,,123.4531,41.788242
1009948408,翰雅服饰沈河店,HanYaFuShiShenHeDian,,210103,0X6,0xB,0x0,0.5,,1,,团结路71号,,123.446318,41.8129
1009948827,英明,YingMing,,210103,0X6,0x6,0x1,0.5,,1,,东滨河路74号,,123.464038,41.786431
1009946277,中国移动(售卡营业厅文会店),ZhongGuoYiDongShouKaYingYeTingWenHuiDian,,210103,0X7,0x6,0x3,0.5,,1,,文会街55号,,123.428615,41.792516
1009952363,沈阳市裕来架线器材厂(广宜三小区西),ShenYangShiYuLaiJiaXianQiCaiChang(GuangYiSanXiaoQuXi),,210103,0X6,0x6,0x3,0.5,,1,,友好街132号,,123.44883,41.808051
1009952364,鹏飞铝塑门窗,PengFeiLvSuMenChuang,,210103,0X6,0x6,0x1,0.5,,1,,南通天街50号,,123.457462,41.783336
1009952781,诗琦书屋,ShiQiShuWu,,210103,0X6,0xC,0x5,0.5,,1,,北文萃路16号,,123.441976,41.766365
1009952782,温州干货,WenZhouGanHuo,,210103,0X6,0x7,0x3,0.5,,1,,南通天街42号,,123.45693,41.784994
1009944127,顺发烟行,ShunFaYanHang,,210103,0X6,0x2,0x0,0.5,,1,,北文萃路12号,,123.439601,41.76614
1009950618,彩虹歌舞服装店,CaiHongGeWuFuZhuangDian,,210103,0X6,0xB,0x0,0.5,,1,,热闹路42号,,123.444914,41.788329
1009950624,天恒企业,TianHengQiYe,,210103,0X6,0x0,0x0,0.5,,1,,友好街128号,,123.448641,41.808056
1009956717,冬霜服装辅料商行,DongShuangFuZhuangFuLiaoShangHang,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路48-6号,,123.454311,41.790192
1009956720,万莲商业街,WanLianShangYeJie,,210103,0X6,0xA,0x0,0.5,,1,,先农坛路23号,,123.471436,41.783142
1009957133,沈阳坪宇特种油脂有限公司特油部,ShenYangPingYuTeZhongYouZhiYouXianGongSiTeYouBu,,210103,0X6,0xC,0x0,0.5,,1,,文化路90号,,123.453258,41.771133
1009935517,乐健宠物,LeJianChongWu,,210103,0X6,0xC,0xB,0.5,,1,,青年大街246号,,123.43498,41.785549
1009935519,自由潮,ZiYouChao,,210103,0X6,0xB,0x0,0.5,,1,,东纬路89号,,123.432751,41.790742
1009942008,巧真服饰一见钟情店,QiaoZhenFuShiYiJianZhongQingDian,,210103,0X6,0xB,0x0,0.5,,1,,中山路341号,,123.428451,41.800069
1009948473,梵非名品服饰折扣店,FanFeiMingPinFuShiZheKouDian,,210103,0X6,0xB,0x0,0.5,,1,,青年大街230号,,123.434543,41.786769
1009948474,朕宇通讯(顺通路),ZhenYuTongXun(ShunTongLu),,210103,0X6,0x3,0x5,0.5,,1,,顺通路23号,,123.43863,41.785852
1009954578,新特兰便利店,XinTeLanBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,北二经街88号,,123.426617,41.791784
1009954579,同翔绝缘材料,TongXiangJueYuanCaiLiao,,210103,0X6,0xC,0x0,0.5,,1,,南顺城路1号,,123.449419,41.792802
1009954995,乐琪雪糕批发食杂店,LeQiXueGaoPiFaShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,小南街262号,,123.449692,41.7744
1009959316,沈河区南乐郊路阿权外贸,ShenHeQuNanLeJiaoLuAQuanWaiMao,,210103,0X6,0xB,0x0,0.5,,1,,南乐郊路157号,,123.460989,41.789857
1009939446,民旺食杂店,MinWangShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,药王庙路79号,,123.442129,41.796247
1009939456,政贤委食杂店,ZhengXianWeiShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,热闹路38号,,123.443479,41.788292
1009921208,沈阳瑞莱特店面亮化,ShenYangRuiLaiTeDianMianLiangHua,,210103,0X7,0x0,0x0,0.5,,1,,东顺城街34号,,123.464117,41.800157
1009927732,叶青房产,YeQingFangChan,,210103,0X7,0x10,0x0,0.5,,1,,北热闹路60号,,123.438139,41.788505
1009910727,赵琛创意,ZhaoChenChuangYi,,210103,0X7,0x0,0x0,0.5,,1,,大西路148号,,123.442506,41.795445
1009910728,特莱维专业护肤中心(万寿街店),TeLaiWeiZhuanYeHuFuZhongXinWanShouJieDian,,210103,0X7,0xB,0x0,0.5,,1,,万寿寺街210号,,123.444694,41.793426
1009917428,翰皇擦鞋第808号,HanHuangCaXieDi808Hao,,210103,0X7,0x0,0x0,0.5,,1,,十三纬路119号,,123.430462,41.786746
1009920094,金人像艺术摄影,JinRenXiangYiShuSheYing,,210103,0X7,0xD,0x0,0.5,,1,,乐郊路15号,,123.449324,41.792014
1009926583,中国福利彩票(南二经街),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,南二经街60号,,123.429344,41.786671
1009911340,大福房产(桃源社区卫生服务站东),DaFuFangChan(TaoYuanSheQuWeiShengFuWuZhanDong),,210103,0X7,0x10,0x0,0.5,,1,,万寿寺街267号,,123.446013,41.791669
1009911348,杏林房产,XingLinFangChan,,210103,0X7,0x10,0x0,0.5,,1,,药王庙路13号,,123.436621,41.796904
1009911349,中国体育彩票(北二经街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,北二经街50号,,123.427711,41.796153
1009912240,华鑫创意,HuaXinChuangYi,,210103,0X7,0x0,0x0,0.5,,1,,东顺城街68号,,123.464094,41.798394
1009916044,中国体育彩票(北热闹路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,北热闹路54号,,123.437171,41.789151
1009916051,立达照相,LiDaZhaoXiang,,210103,0X7,0xD,0x0,0.5,,1,,青年大街93号,,123.43524,41.786669
1009916482,千缘鲜花庆典婚纱,QianYuanXianHuaQingDianHunSha,,210103,0X7,0x0,0x0,0.5,,1,,奉天街146号,,123.441448,41.791189
1009922596,沈阳工商事务所(沈河区行政审批服务中心西南),ShenYangGongShangShiWuSuo(ShenHeQuHangZhengShenPiFuWuZhongXinXiNan),,210103,0X7,0x7,0x0,0.5,,1,,盛京路11号,,123.45555,41.796248
1009913096,运程汽校万莲招生点,YunChengQiXiaoWanLianZhaoShengDian,,210103,0X7,0x0,0x0,0.5,,1,,万柳塘路22号,,123.478543,41.786158
1009913100,中国体育彩票(西顺城街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,西顺城街101号,,123.448919,41.799374
1009919367,中国福利彩票(北站东二路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,北站东二路8号,,123.447239,41.820486
1009934060,远征化工,YuanZhengHuaGong,,210103,0X6,0xC,0x0,0.5,,1,,西顺城街64号,,123.448105,41.802435
1009912431,沈阳市兴企夏普特约维修站,ShenYangShiXingQiXiaPuTeYueWeiXiuZhan,,210103,0X7,0xC,0x0,0.5,,1,,万寿寺街100号,,123.443337,41.799223
1009912432,东升干洗店,DongShengGanXiDian,,210103,0X7,0xF,0x0,0.5,,1,,南通天街50号,,123.456896,41.783831
1009912445,荣久洗浴,RongJiuXiYu,,210103,0X7,0xE,0x0,0.5,,1,,西顺城街84号,,123.447603,41.800526
1009920618,宝中旅游(十三纬路店),BaoZhongLvYouShiSanWeiLuDian,,210103,0X7,0x1,0x0,0.5,,1,,青年大街83号,,123.434861,41.78742
1009920619,永环房产家政,YongHuanFangChanJiaZheng,,210103,0X7,0x10,0x0,0.5,,1,,南杏林街32号,,123.438175,41.79124
1009926889,沈阳维新创意印刷,ShenYangWeiXinChuangYiYinShua,,210103,0X7,0x0,0x0,0.5,,1,,翰林路7号,,123.445996,41.784852
1009920810,鸿运科技电子,HongYunKeJiDianZi,,210103,0X7,0xC,0x0,0.5,,1,,南通天街52号,,123.457055,41.783185
1009916583,红景天房产中介,HongJingTianFangChanZhongJie,,210103,0X7,0x10,0x0,0.5,,1,,大南街32号,,123.459422,41.790568
1009917007,航空售票(成城大厦西南),HangKongShouPiao(ChengChengDaShaXiNan),,210103,0X7,0x3,0x1,0.5,,1,,小南街235号,,123.451089,41.780804
1009923102,辽宁会通会计师事务所有限公司,LiaoNingHuiTongHuiJiShiShiWuSuoYouXianGongSi,,210103,0X7,0x7,0x2,0.5,,1,,北二经街63号,,123.428404,41.793406
1009923103,宜佳居房产,YiJiaJuFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南二经街60号,,123.429325,41.786865
1009923104,鑫隆货运服务中心,XinLongHuoYunFuWuZhongXin,,210103,0X7,0x5,0x0,0.5,,1,,南通天街34号,,123.455639,41.786522
1009917238,鹏达房产,PengDaFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南关路27号,,123.44894,41.781182
1009919662,娇莉芙萃颜坊中街店,JiaoLiFuCuiYanFangZhongJieDian,,210103,0X7,0xB,0x0,0.5,,1,,朝阳街89号,,123.460614,41.799615
1009918058,沈阳市沈河区联友托运处,ShenYangShiShenHeQuLianYouTuoYunChu,,210103,0X7,0x5,0x0,0.5,,1,,翰林路12号,,123.448852,41.785295
1009918066,嘉禾庆典,JiaHeQingDian,,210103,0X7,0x0,0x0,0.5,,1,,西滨河路46号,,123.43319,41.783561
1009925963,中国福利彩票(药王庙路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,药王庙路19号,,123.439661,41.796461
1009922225,花瓣雨创意婚典,HuaBanYuChuangYiHunDian,,210103,0X7,0x0,0x0,0.5,,1,,小北关街200号,,123.451526,41.819582
1009922230,北方航贸航空售票,BeiFangHangMaoHangKongShouPiao,,210103,0X7,0x3,0x1,0.5,,1,,朝阳街238号,,123.459807,41.794453
1009922620,沈阳市沈河区一经旧物收购站,ShenYangShiShenHeQuYiJingJiuWuShouGouZhan,,210103,0X7,0x0,0x0,0.5,,1,,广昌路11号,,123.434287,41.790878
1009922622,铭门丝维空间,MingMenSiWeiKongJian,,210103,0X7,0xB,0x0,0.5,,1,,南顺城路29号,,123.452107,41.792781
1009918511,美丝晟达日韩发型文化中心,MeiSiShengDaRiHanFaXingWenHuaZhongXin,,210103,0X7,0xB,0x0,0.5,,1,,令闻街58号,,123.446407,41.807753
1009918938,中国体育彩票(乐郊路),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,乐郊路12号,,123.454503,41.792032
1009912457,紫竹足疗馆,ZiZhuZuLiaoGuan,,210103,0X7,0xE,0x0,0.5,,1,,南顺城路62号,,123.455013,41.793498
1009918713,酷派客户服务中心(沈阳市沈河区民政局婚姻登记处东北),KuPaiKeHuFuWuZhongXin(ShenYangShiShenHeQuMinZhengJuHunYinDengJiChuDongBei),,210103,0X7,0xC,0x0,0.5,,1,,小北关街84号,,123.451973,41.813201
1009918717,酷发艺时尚造型,KuFaYiShiShangZaoXing,,210103,0X7,0xB,0x0,0.5,,1,,小西路友爱东巷9号,,123.443203,41.79967
